time iter num.topics num.tables likelihood gamma alpha split merge trial
 9735.00 01602 0056 157904 -3997025.11720 1.00000 1.00000 0 0 0
 9741.00 01603 0057 157920 -3995808.61989 1.00000 1.00000 0 0 0
 9747.00 01604 0058 158366 -4000030.03173 1.00000 1.00000 0 0 0
 9753.00 01605 0057 158013 -3996199.33877 1.00000 1.00000 0 0 0
 9760.00 01606 0057 157880 -3994923.28043 1.00000 1.00000 0 0 0
 9766.00 01607 0056 157711 -3995752.50410 1.00000 1.00000 0 0 0
 9772.00 01608 0056 157973 -3997914.47485 1.00000 1.00000 0 0 0
 9778.00 01609 0056 158037 -3999060.47223 1.00000 1.00000 0 0 0
 9784.00 01610 0056 157837 -3997885.99050 1.00000 1.00000 0 0 0
 9790.00 01611 0056 158038 -3999434.74757 1.00000 1.00000 0 0 0
 9796.00 01612 0056 158112 -3999067.53271 1.00000 1.00000 0 0 0
 9802.00 01613 0057 158034 -3998253.16209 1.00000 1.00000 0 0 0
 9808.00 01614 0057 158146 -3999217.36801 1.00000 1.00000 0 0 0
 9814.00 01615 0056 158421 -4002230.98039 1.00000 1.00000 0 0 0
 9820.00 01616 0056 158221 -4001385.03696 1.00000 1.00000 0 0 0
 9826.00 01617 0057 158097 -3999661.72055 1.00000 1.00000 0 0 0
 9832.00 01618 0057 157911 -3998198.58580 1.00000 1.00000 0 0 0
 9838.00 01619 0056 157943 -3997741.41518 1.00000 1.00000 0 0 0
 9844.00 01620 0058 157778 -3997598.51582 1.00000 1.00000 0 0 0
 9851.00 01621 0058 157653 -3997767.96049 1.00000 1.00000 0 0 0
 9857.00 01622 0056 157995 -3999155.21016 1.00000 1.00000 0 0 0
 9863.00 01623 0056 157872 -3999851.64236 1.00000 1.00000 0 0 0
 9869.00 01624 0056 157839 -3999910.01526 1.00000 1.00000 0 0 0
 9875.00 01625 0056 157982 -3998935.65043 1.00000 1.00000 0 0 0
 9881.00 01626 0056 158289 -4002449.48642 1.00000 1.00000 0 0 0
 9887.00 01627 0059 157835 -3999052.51714 1.00000 1.00000 0 0 0
 9893.00 01628 0056 157724 -3998495.63644 1.00000 1.00000 0 0 0
 9899.00 01629 0057 157864 -3999066.02521 1.00000 1.00000 0 0 0
 9906.00 01630 0056 158083 -4001840.05285 1.00000 1.00000 0 0 0
 9912.00 01631 0057 158126 -4002055.79812 1.00000 1.00000 0 0 0
 9918.00 01632 0057 158077 -4002851.29421 1.00000 1.00000 0 0 0
 9924.00 01633 0056 158271 -4000995.37216 1.00000 1.00000 0 0 0
 9930.00 01634 0058 158013 -4000087.11239 1.00000 1.00000 0 0 0
 9937.00 01635 0057 157885 -3997416.21222 1.00000 1.00000 0 0 0
 9943.00 01636 0056 157892 -3997490.48859 1.00000 1.00000 0 0 0
 9949.00 01637 0056 158187 -4000274.71573 1.00000 1.00000 0 0 0
 9955.00 01638 0056 158134 -4000215.33651 1.00000 1.00000 0 0 0
 9961.00 01639 0056 158025 -3999378.57661 1.00000 1.00000 0 0 0
 9967.00 01640 0057 158052 -4001664.19138 1.00000 1.00000 0 0 0
 9973.00 01641 0056 157670 -3997268.31017 1.00000 1.00000 0 0 0
 9979.00 01642 0056 158048 -3999862.26228 1.00000 1.00000 0 0 0
 9985.00 01643 0056 158589 -4004294.50451 1.00000 1.00000 0 0 0
 9991.00 01644 0056 158148 -4001804.00309 1.00000 1.00000 0 0 0
 9997.00 01645 0057 158289 -4001426.64046 1.00000 1.00000 0 0 0
10004.00 01646 0057 158126 -3999986.84841 1.00000 1.00000 0 0 0
10010.00 01647 0057 158128 -4000729.15947 1.00000 1.00000 0 0 0
10016.00 01648 0057 157779 -3997203.34694 1.00000 1.00000 0 0 0
10022.00 01649 0056 158014 -3999403.11469 1.00000 1.00000 0 0 0
10028.00 01650 0057 157758 -3998691.00118 1.00000 1.00000 0 0 0
10034.00 01651 0058 157945 -4000001.87968 1.00000 1.00000 0 0 0
10040.00 01652 0057 157744 -3999863.93957 1.00000 1.00000 0 0 0
10047.00 01653 0057 157846 -3999305.79130 1.00000 1.00000 0 0 0
10053.00 01654 0058 158045 -4000799.89729 1.00000 1.00000 0 0 0
10059.00 01655 0059 157667 -3997876.76455 1.00000 1.00000 0 0 0
10065.00 01656 0058 157873 -3999561.67901 1.00000 1.00000 0 0 0
10072.00 01657 0057 158029 -4001097.18757 1.00000 1.00000 0 0 0
10078.00 01658 0057 157832 -4000213.69710 1.00000 1.00000 0 0 0
10084.00 01659 0057 157979 -4000730.89194 1.00000 1.00000 0 0 0
10090.00 01660 0058 158381 -4002257.88289 1.00000 1.00000 0 0 0
10097.00 01661 0059 158072 -4000508.97066 1.00000 1.00000 0 0 0
10103.00 01662 0057 158133 -3998910.79033 1.00000 1.00000 0 0 0
10109.00 01663 0056 157999 -3998843.64151 1.00000 1.00000 0 0 0
10115.00 01664 0056 158193 -3999915.44039 1.00000 1.00000 0 0 0
10121.00 01665 0057 158361 -4001239.22905 1.00000 1.00000 0 0 0
10127.00 01666 0056 158243 -4001433.40335 1.00000 1.00000 0 0 0
10133.00 01667 0056 158416 -4000965.96692 1.00000 1.00000 0 0 0
10139.00 01668 0057 158495 -4000931.56626 1.00000 1.00000 0 0 0
10146.00 01669 0057 158430 -4001252.28615 1.00000 1.00000 0 0 0
10152.00 01670 0057 158249 -4000148.79659 1.00000 1.00000 0 0 0
10158.00 01671 0057 158234 -4001189.38559 1.00000 1.00000 0 0 0
10164.00 01672 0056 158066 -3999523.67116 1.00000 1.00000 0 0 0
10170.00 01673 0056 158151 -3999319.07940 1.00000 1.00000 0 0 0
10176.00 01674 0056 157963 -3997422.80666 1.00000 1.00000 0 0 0
10182.00 01675 0056 157969 -3999064.74835 1.00000 1.00000 0 0 0
10188.00 01676 0057 158080 -3997735.14998 1.00000 1.00000 0 0 0
10195.00 01677 0056 157771 -3994843.31944 1.00000 1.00000 0 0 0
10201.00 01678 0056 157934 -3997226.14971 1.00000 1.00000 0 0 0
10207.00 01679 0057 158272 -4000705.63635 1.00000 1.00000 0 0 0
10213.00 01680 0058 158269 -4000519.80416 1.00000 1.00000 0 0 0
10219.00 01681 0058 158234 -3999704.83020 1.00000 1.00000 0 0 0
10225.00 01682 0056 158537 -4000703.85167 1.00000 1.00000 0 0 0
10231.00 01683 0056 158253 -4000222.49358 1.00000 1.00000 0 0 0
10238.00 01684 0057 158061 -4001394.54587 1.00000 1.00000 0 0 0
10244.00 01685 0056 157979 -3999431.88015 1.00000 1.00000 0 0 0
10250.00 01686 0057 158202 -4001057.18614 1.00000 1.00000 0 0 0
10256.00 01687 0057 158236 -4001882.99611 1.00000 1.00000 0 0 0
10262.00 01688 0057 158096 -3998844.74721 1.00000 1.00000 0 0 0
10268.00 01689 0056 158551 -4000750.93706 1.00000 1.00000 0 0 0
10274.00 01690 0056 158093 -3998884.87372 1.00000 1.00000 0 0 0
10281.00 01691 0058 157993 -3998005.13203 1.00000 1.00000 0 0 0
10287.00 01692 0057 158046 -3998796.97459 1.00000 1.00000 0 0 0
10293.00 01693 0057 157709 -3997964.11459 1.00000 1.00000 0 0 0
10299.00 01694 0056 158025 -4000168.57259 1.00000 1.00000 0 0 0
10305.00 01695 0057 158041 -4000904.70206 1.00000 1.00000 0 0 0
10311.00 01696 0058 157976 -3999625.68362 1.00000 1.00000 0 0 0
10317.00 01697 0058 158125 -4000746.90685 1.00000 1.00000 0 0 0
10324.00 01698 0056 158109 -4000008.88729 1.00000 1.00000 0 0 0
10330.00 01699 0056 158093 -4000608.28046 1.00000 1.00000 0 0 0
10336.00 01700 0056 158208 -4000522.58584 1.00000 1.00000 0 0 0
10342.00 01701 0056 158043 -4001894.90705 1.00000 1.00000 0 0 0
10348.00 01702 0056 158084 -4001373.92720 1.00000 1.00000 0 0 0
10354.00 01703 0058 158020 -4001005.72828 1.00000 1.00000 0 0 0
10361.00 01704 0058 158153 -4003256.85476 1.00000 1.00000 0 0 0
10367.00 01705 0057 158035 -4000456.20317 1.00000 1.00000 0 0 0
10373.00 01706 0058 157881 -4000403.49265 1.00000 1.00000 0 0 0
10379.00 01707 0058 157770 -3998698.59186 1.00000 1.00000 0 0 0
10386.00 01708 0056 158137 -4000689.52677 1.00000 1.00000 0 0 0
10392.00 01709 0059 158102 -3999832.81636 1.00000 1.00000 0 0 0
10398.00 01710 0056 157934 -4001203.51618 1.00000 1.00000 0 0 0
10404.00 01711 0057 158060 -4000794.80501 1.00000 1.00000 0 0 0
10410.00 01712 0057 158017 -4000100.51055 1.00000 1.00000 0 0 0
10416.00 01713 0057 158191 -4000446.07335 1.00000 1.00000 0 0 0
10422.00 01714 0057 158317 -4001631.22505 1.00000 1.00000 0 0 0
10429.00 01715 0058 158124 -4000533.64842 1.00000 1.00000 0 0 0
10435.00 01716 0059 158158 -3999685.24464 1.00000 1.00000 0 0 0
10441.00 01717 0057 158077 -4000308.21912 1.00000 1.00000 0 0 0
10447.00 01718 0057 158261 -4002600.60879 1.00000 1.00000 0 0 0
10453.00 01719 0058 158398 -4004275.40290 1.00000 1.00000 0 0 0
10460.00 01720 0058 158089 -4003384.62011 1.00000 1.00000 0 0 0
10466.00 01721 0058 158293 -4002698.23975 1.00000 1.00000 0 0 0
10472.00 01722 0058 158604 -4004130.37233 1.00000 1.00000 0 0 0
10479.00 01723 0058 158167 -4001815.11641 1.00000 1.00000 0 0 0
10485.00 01724 0058 158095 -4000863.27654 1.00000 1.00000 0 0 0
10491.00 01725 0057 157826 -3999352.67120 1.00000 1.00000 0 0 0
10497.00 01726 0058 157687 -3998958.42406 1.00000 1.00000 0 0 0
10504.00 01727 0057 158027 -4000732.71806 1.00000 1.00000 0 0 0
10510.00 01728 0058 158099 -3999875.89505 1.00000 1.00000 0 0 0
10516.00 01729 0059 158240 -4000324.78060 1.00000 1.00000 0 0 0
10522.00 01730 0058 157962 -3999881.78604 1.00000 1.00000 0 0 0
10529.00 01731 0059 157960 -3997865.17382 1.00000 1.00000 0 0 0
10535.00 01732 0058 158044 -3999137.51969 1.00000 1.00000 0 0 0
10541.00 01733 0059 158056 -3999976.01455 1.00000 1.00000 0 0 0
10548.00 01734 0058 158089 -3999374.32847 1.00000 1.00000 0 0 0
10554.00 01735 0057 157984 -3997686.08469 1.00000 1.00000 0 0 0
10560.00 01736 0058 158368 -3999576.55937 1.00000 1.00000 0 0 0
10566.00 01737 0057 158275 -4000299.70856 1.00000 1.00000 0 0 0
10572.00 01738 0058 158137 -3999589.17104 1.00000 1.00000 0 0 0
10578.00 01739 0057 158145 -3998641.94924 1.00000 1.00000 0 0 0
10585.00 01740 0056 157978 -3999039.66969 1.00000 1.00000 0 0 0
10591.00 01741 0057 158005 -3998732.75931 1.00000 1.00000 0 0 0
10597.00 01742 0058 157765 -3998060.76707 1.00000 1.00000 0 0 0
10603.00 01743 0056 157979 -3998266.13199 1.00000 1.00000 0 0 0
10609.00 01744 0056 157813 -3997441.74383 1.00000 1.00000 0 0 0
10615.00 01745 0057 158127 -3997584.01259 1.00000 1.00000 0 0 0
10622.00 01746 0058 158085 -3997974.29896 1.00000 1.00000 0 0 0
10628.00 01747 0058 158106 -3998374.48839 1.00000 1.00000 0 0 0
10634.00 01748 0056 158213 -3999454.04765 1.00000 1.00000 0 0 0
10640.00 01749 0056 158055 -3999407.21411 1.00000 1.00000 0 0 0
10646.00 01750 0056 157818 -3996901.44179 1.00000 1.00000 0 0 0
10652.00 01751 0057 157702 -3996395.22761 1.00000 1.00000 0 0 0
10658.00 01752 0057 157881 -3996775.69184 1.00000 1.00000 0 0 0
10665.00 01753 0060 158048 -3997512.04782 1.00000 1.00000 0 0 0
10671.00 01754 0056 157764 -3997157.39503 1.00000 1.00000 0 0 0
10677.00 01755 0056 157691 -3996612.54527 1.00000 1.00000 0 0 0
10683.00 01756 0056 157683 -3995458.06382 1.00000 1.00000 0 0 0
10689.00 01757 0056 157538 -3994968.71936 1.00000 1.00000 0 0 0
10695.00 01758 0056 157493 -3994391.74812 1.00000 1.00000 0 0 0
10701.00 01759 0057 157934 -3997480.86898 1.00000 1.00000 0 0 0
10708.00 01760 0056 157833 -3998977.73233 1.00000 1.00000 0 0 0
10714.00 01761 0056 158234 -4001272.71544 1.00000 1.00000 0 0 0
10720.00 01762 0057 157809 -3998249.29622 1.00000 1.00000 0 0 0
10726.00 01763 0056 157694 -3996776.27372 1.00000 1.00000 0 0 0
10732.00 01764 0056 157983 -3999915.28856 1.00000 1.00000 0 0 0
10738.00 01765 0057 157919 -3998421.37486 1.00000 1.00000 0 0 0
10744.00 01766 0056 158259 -4000489.64803 1.00000 1.00000 0 0 0
10750.00 01767 0056 158562 -4002568.94849 1.00000 1.00000 0 0 0
10756.00 01768 0056 158585 -4001244.69521 1.00000 1.00000 0 0 0
10762.00 01769 0056 158455 -4000589.14684 1.00000 1.00000 0 0 0
10768.00 01770 0057 158002 -3998674.54487 1.00000 1.00000 0 0 0
10774.00 01771 0056 157568 -3996883.24700 1.00000 1.00000 0 0 0
10781.00 01772 0057 157536 -3998481.48318 1.00000 1.00000 0 0 0
10787.00 01773 0058 157577 -3999526.66959 1.00000 1.00000 0 0 0
10793.00 01774 0058 157957 -4001848.34390 1.00000 1.00000 0 0 0
10799.00 01775 0056 158148 -4002172.96302 1.00000 1.00000 0 0 0
10805.00 01776 0057 158031 -4000520.94241 1.00000 1.00000 0 0 0
10811.00 01777 0056 158153 -3999600.74704 1.00000 1.00000 0 0 0
10818.00 01778 0056 158083 -4000763.26297 1.00000 1.00000 0 0 0
10824.00 01779 0056 158127 -4001785.50450 1.00000 1.00000 0 0 0
10830.00 01780 0056 158327 -4003787.62715 1.00000 1.00000 0 0 0
10836.00 01781 0056 158159 -4001433.78248 1.00000 1.00000 0 0 0
10842.00 01782 0056 158335 -4001780.00303 1.00000 1.00000 0 0 0
10848.00 01783 0057 157964 -4000681.47232 1.00000 1.00000 0 0 0
10854.00 01784 0057 158136 -4002023.16059 1.00000 1.00000 0 0 0
10860.00 01785 0057 157854 -4001381.51324 1.00000 1.00000 0 0 0
10866.00 01786 0057 157926 -4000848.01943 1.00000 1.00000 0 0 0
10872.00 01787 0057 157705 -4001626.07431 1.00000 1.00000 0 0 0
10879.00 01788 0056 157922 -4001263.52109 1.00000 1.00000 0 0 0
10885.00 01789 0056 158112 -4002047.09953 1.00000 1.00000 0 0 0
10891.00 01790 0057 158049 -4000117.98396 1.00000 1.00000 0 0 0
10897.00 01791 0056 158115 -3999640.73931 1.00000 1.00000 0 0 0
10903.00 01792 0056 158144 -3999567.98522 1.00000 1.00000 0 0 0
10909.00 01793 0056 158168 -3999849.83488 1.00000 1.00000 0 0 0
10915.00 01794 0056 158208 -3997826.00987 1.00000 1.00000 0 0 0
10921.00 01795 0057 158025 -3998034.52808 1.00000 1.00000 0 0 0
10927.00 01796 0057 158186 -3999292.85618 1.00000 1.00000 0 0 0
10933.00 01797 0057 158317 -3998894.70225 1.00000 1.00000 0 0 0
10939.00 01798 0058 158234 -3999916.30861 1.00000 1.00000 0 0 0
10946.00 01799 0058 158217 -3999249.54075 1.00000 1.00000 0 0 0
10952.00 01800 0060 158253 -3999382.64838 1.00000 1.00000 0 0 0
10959.00 01801 0058 158109 -3997261.63588 1.00000 1.00000 0 0 0
10965.00 01802 0056 158383 -3999168.96112 1.00000 1.00000 0 0 0
10971.00 01803 0057 158374 -3998915.37146 1.00000 1.00000 0 0 0
10977.00 01804 0056 158081 -3998868.73681 1.00000 1.00000 0 0 0
10983.00 01805 0056 158103 -4000636.63618 1.00000 1.00000 0 0 0
10989.00 01806 0056 158253 -4000737.29340 1.00000 1.00000 0 0 0
10995.00 01807 0056 158420 -4001490.62941 1.00000 1.00000 0 0 0
11001.00 01808 0056 158227 -3999520.14657 1.00000 1.00000 0 0 0
11007.00 01809 0058 158309 -3999894.15615 1.00000 1.00000 0 0 0
11014.00 01810 0058 158325 -4000941.30557 1.00000 1.00000 0 0 0
11020.00 01811 0056 158337 -4000212.37657 1.00000 1.00000 0 0 0
11026.00 01812 0057 158131 -3999766.66651 1.00000 1.00000 0 0 0
11032.00 01813 0057 158333 -4000180.01740 1.00000 1.00000 0 0 0
11038.00 01814 0057 158632 -3999708.02433 1.00000 1.00000 0 0 0
11044.00 01815 0056 158560 -4001889.28768 1.00000 1.00000 0 0 0
11050.00 01816 0056 158643 -4002272.50888 1.00000 1.00000 0 0 0
11056.00 01817 0056 158586 -4000853.16150 1.00000 1.00000 0 0 0
11062.00 01818 0057 158278 -4000159.98715 1.00000 1.00000 0 0 0
11068.00 01819 0057 158226 -3998573.92609 1.00000 1.00000 0 0 0
11074.00 01820 0057 157999 -3995816.46519 1.00000 1.00000 0 0 0
11081.00 01821 0058 158266 -3997921.91671 1.00000 1.00000 0 0 0
11087.00 01822 0058 158271 -3999790.43082 1.00000 1.00000 0 0 0
11093.00 01823 0058 158093 -3999914.32719 1.00000 1.00000 0 0 0
11099.00 01824 0057 157970 -3997844.24405 1.00000 1.00000 0 0 0
11105.00 01825 0056 158315 -3999189.39369 1.00000 1.00000 0 0 0
11111.00 01826 0056 158122 -3999039.58989 1.00000 1.00000 0 0 0
11118.00 01827 0056 158235 -4000110.05348 1.00000 1.00000 0 0 0
11124.00 01828 0056 158185 -4000332.34102 1.00000 1.00000 0 0 0
11130.00 01829 0057 157902 -3997315.56191 1.00000 1.00000 0 0 0
11136.00 01830 0057 158102 -3997913.15815 1.00000 1.00000 0 0 0
11142.00 01831 0056 158200 -4000220.26317 1.00000 1.00000 0 0 0
11148.00 01832 0056 158222 -4000924.62276 1.00000 1.00000 0 0 0
11154.00 01833 0058 158104 -4000529.94633 1.00000 1.00000 0 0 0
11160.00 01834 0057 158165 -4000231.39272 1.00000 1.00000 0 0 0
11167.00 01835 0057 158090 -4000528.49783 1.00000 1.00000 0 0 0
11173.00 01836 0056 157904 -3999314.48305 1.00000 1.00000 0 0 0
11179.00 01837 0056 157749 -3999050.09703 1.00000 1.00000 0 0 0
11185.00 01838 0057 157832 -3999098.14939 1.00000 1.00000 0 0 0
11191.00 01839 0056 157790 -3998394.39054 1.00000 1.00000 0 0 0
11197.00 01840 0056 157679 -3998762.28625 1.00000 1.00000 0 0 0
11203.00 01841 0056 157792 -3998022.05935 1.00000 1.00000 0 0 0
11210.00 01842 0056 158042 -3998213.98188 1.00000 1.00000 0 0 0
11216.00 01843 0058 158013 -3997148.37480 1.00000 1.00000 0 0 0
11222.00 01844 0057 157950 -3997693.26647 1.00000 1.00000 0 0 0
11228.00 01845 0057 158106 -4000494.67041 1.00000 1.00000 0 0 0
11234.00 01846 0057 158047 -3999892.51759 1.00000 1.00000 0 0 0
11241.00 01847 0057 158122 -3999668.61576 1.00000 1.00000 0 0 0
11247.00 01848 0057 158028 -3998132.63032 1.00000 1.00000 0 0 0
11253.00 01849 0056 157890 -3996028.25648 1.00000 1.00000 0 0 0
11259.00 01850 0056 158066 -4000441.95882 1.00000 1.00000 0 0 0
11265.00 01851 0057 157991 -4000776.19059 1.00000 1.00000 0 0 0
11271.00 01852 0056 157834 -4000398.42186 1.00000 1.00000 0 0 0
11278.00 01853 0057 157808 -3999396.38925 1.00000 1.00000 0 0 0
11284.00 01854 0057 157897 -3999638.28947 1.00000 1.00000 0 0 0
11290.00 01855 0058 157922 -4000330.65727 1.00000 1.00000 0 0 0
11296.00 01856 0057 157813 -3999745.04558 1.00000 1.00000 0 0 0
11303.00 01857 0058 157546 -3998724.64150 1.00000 1.00000 0 0 0
11309.00 01858 0058 157564 -3999822.89111 1.00000 1.00000 0 0 0
11315.00 01859 0058 157718 -4000567.27239 1.00000 1.00000 0 0 0
11321.00 01860 0058 157778 -4000964.21699 1.00000 1.00000 0 0 0
11328.00 01861 0057 158014 -4001925.74920 1.00000 1.00000 0 0 0
11334.00 01862 0058 157551 -3999907.61143 1.00000 1.00000 0 0 0
11340.00 01863 0058 157361 -3997980.36509 1.00000 1.00000 0 0 0
11347.00 01864 0058 157455 -3996557.85138 1.00000 1.00000 0 0 0
11353.00 01865 0057 157068 -3993768.57713 1.00000 1.00000 0 0 0
11359.00 01866 0056 157664 -3996773.19904 1.00000 1.00000 0 0 0
11365.00 01867 0057 157876 -3996811.85561 1.00000 1.00000 0 0 0
11371.00 01868 0056 157946 -3997793.17854 1.00000 1.00000 0 0 0
11377.00 01869 0056 157991 -3997291.40153 1.00000 1.00000 0 0 0
11383.00 01870 0056 158103 -3998804.87406 1.00000 1.00000 0 0 0
11389.00 01871 0056 157738 -3997973.78125 1.00000 1.00000 0 0 0
11395.00 01872 0058 158115 -4000125.23302 1.00000 1.00000 0 0 0
11402.00 01873 0057 158046 -4000319.18225 1.00000 1.00000 0 0 0
11408.00 01874 0060 158016 -4000444.27428 1.00000 1.00000 0 0 0
11414.00 01875 0058 157966 -3998826.37471 1.00000 1.00000 0 0 0
11421.00 01876 0059 157840 -3999875.42238 1.00000 1.00000 0 0 0
11427.00 01877 0060 157651 -3998318.55330 1.00000 1.00000 0 0 0
11433.00 01878 0056 157551 -3997631.31425 1.00000 1.00000 0 0 0
11439.00 01879 0056 157804 -3999007.65441 1.00000 1.00000 0 0 0
11445.00 01880 0056 157792 -3997397.69623 1.00000 1.00000 0 0 0
11452.00 01881 0056 157681 -3996336.91113 1.00000 1.00000 0 0 0
11458.00 01882 0056 158106 -3999174.89144 1.00000 1.00000 0 0 0
11464.00 01883 0057 158020 -3997835.67322 1.00000 1.00000 0 0 0
11470.00 01884 0056 158150 -3997726.61645 1.00000 1.00000 0 0 0
11476.00 01885 0056 158295 -3999634.95742 1.00000 1.00000 0 0 0
11482.00 01886 0056 158228 -3999848.15186 1.00000 1.00000 0 0 0
11488.00 01887 0056 158242 -3998986.64164 1.00000 1.00000 0 0 0
11494.00 01888 0056 158337 -4000139.23478 1.00000 1.00000 0 0 0
11500.00 01889 0056 157986 -3997695.57055 1.00000 1.00000 0 0 0
11507.00 01890 0056 157991 -3998102.85502 1.00000 1.00000 0 0 0
11513.00 01891 0057 157873 -3996943.61744 1.00000 1.00000 0 0 0
11519.00 01892 0056 158105 -3998487.49738 1.00000 1.00000 0 0 0
11525.00 01893 0057 157728 -3996803.77742 1.00000 1.00000 0 0 0
11531.00 01894 0058 157665 -3995790.70750 1.00000 1.00000 0 0 0
11537.00 01895 0057 157953 -3997033.76574 1.00000 1.00000 0 0 0
11543.00 01896 0056 158059 -3996392.08130 1.00000 1.00000 0 0 0
11550.00 01897 0056 158013 -3997886.10470 1.00000 1.00000 0 0 0
11556.00 01898 0057 158180 -3999033.32990 1.00000 1.00000 0 0 0
11562.00 01899 0057 158035 -3997836.20697 1.00000 1.00000 0 0 0
11568.00 01900 0057 158344 -3999138.28790 1.00000 1.00000 0 0 0
11574.00 01901 0057 158298 -3997789.27668 1.00000 1.00000 0 0 0
11580.00 01902 0056 158110 -3996600.53555 1.00000 1.00000 0 0 0
11587.00 01903 0056 158230 -3997293.56327 1.00000 1.00000 0 0 0
11593.00 01904 0056 158078 -3996446.26397 1.00000 1.00000 0 0 0
11599.00 01905 0056 158079 -3996446.18510 1.00000 1.00000 0 0 0
11605.00 01906 0058 158288 -3999079.73618 1.00000 1.00000 0 0 0
11611.00 01907 0057 158307 -4000739.83948 1.00000 1.00000 0 0 0
11617.00 01908 0056 158286 -4000357.38855 1.00000 1.00000 0 0 0
11623.00 01909 0056 158264 -4000084.73513 1.00000 1.00000 0 0 0
11629.00 01910 0056 157840 -3999409.69658 1.00000 1.00000 0 0 0
11635.00 01911 0056 157947 -3998311.79815 1.00000 1.00000 0 0 0
11641.00 01912 0056 157774 -3998247.20505 1.00000 1.00000 0 0 0
11647.00 01913 0056 158187 -4000725.88450 1.00000 1.00000 0 0 0
11654.00 01914 0057 157963 -4000458.51890 1.00000 1.00000 0 0 0
11660.00 01915 0056 157662 -3999829.49817 1.00000 1.00000 0 0 0
11666.00 01916 0056 158092 -3999883.89259 1.00000 1.00000 0 0 0
11672.00 01917 0056 157946 -4000120.54485 1.00000 1.00000 0 0 0
11678.00 01918 0057 158032 -4000260.01565 1.00000 1.00000 0 0 0
11684.00 01919 0056 158045 -3998134.97010 1.00000 1.00000 0 0 0
11690.00 01920 0056 158002 -3997818.02440 1.00000 1.00000 0 0 0
11696.00 01921 0056 157855 -3997952.85817 1.00000 1.00000 0 0 0
11702.00 01922 0056 157906 -3999003.60762 1.00000 1.00000 0 0 0
11708.00 01923 0056 157980 -3998044.34914 1.00000 1.00000 0 0 0
11714.00 01924 0056 157792 -3997633.93432 1.00000 1.00000 0 0 0
11721.00 01925 0056 157825 -3997528.33038 1.00000 1.00000 0 0 0
11727.00 01926 0056 158301 -3999653.75611 1.00000 1.00000 0 0 0
11733.00 01927 0056 158181 -3999864.56784 1.00000 1.00000 0 0 0
11739.00 01928 0056 158057 -3998599.39222 1.00000 1.00000 0 0 0
11745.00 01929 0056 157948 -3998974.41494 1.00000 1.00000 0 0 0
11751.00 01930 0056 158041 -3998865.03210 1.00000 1.00000 0 0 0
11757.00 01931 0057 158190 -3997481.79359 1.00000 1.00000 0 0 0
11763.00 01932 0056 158028 -3997671.51992 1.00000 1.00000 0 0 0
11769.00 01933 0056 158368 -4000089.50396 1.00000 1.00000 0 0 0
11775.00 01934 0056 158290 -4000497.41241 1.00000 1.00000 0 0 0
11781.00 01935 0057 158234 -3999949.69765 1.00000 1.00000 0 0 0
11788.00 01936 0057 158214 -3999812.57157 1.00000 1.00000 0 0 0
11794.00 01937 0057 158135 -4001805.02846 1.00000 1.00000 0 0 0
11800.00 01938 0057 157878 -4000687.28814 1.00000 1.00000 0 0 0
11806.00 01939 0056 157631 -3997866.27250 1.00000 1.00000 0 0 0
11812.00 01940 0057 158152 -3999713.98819 1.00000 1.00000 0 0 0
11818.00 01941 0057 158057 -4000661.10952 1.00000 1.00000 0 0 0
11825.00 01942 0059 157893 -4000549.68280 1.00000 1.00000 0 0 0
11831.00 01943 0057 158005 -4000635.52745 1.00000 1.00000 0 0 0
11837.00 01944 0057 157954 -3999793.78350 1.00000 1.00000 0 0 0
11843.00 01945 0057 157881 -3999906.36855 1.00000 1.00000 0 0 0
11849.00 01946 0058 158083 -4001539.74749 1.00000 1.00000 0 0 0
11856.00 01947 0058 158167 -4003039.09235 1.00000 1.00000 0 0 0
11862.00 01948 0057 158426 -4005069.00485 1.00000 1.00000 0 0 0
11868.00 01949 0056 158094 -4003959.20362 1.00000 1.00000 0 0 0
11874.00 01950 0056 158269 -4004252.86644 1.00000 1.00000 0 0 0
11880.00 01951 0056 158243 -4004875.19361 1.00000 1.00000 0 0 0
11886.00 01952 0056 158120 -4003611.15385 1.00000 1.00000 0 0 0
11892.00 01953 0057 158289 -4003208.30014 1.00000 1.00000 0 0 0
11899.00 01954 0056 158403 -4003522.34696 1.00000 1.00000 0 0 0
11905.00 01955 0057 157680 -3999104.26955 1.00000 1.00000 0 0 0
11911.00 01956 0058 157818 -3999744.14944 1.00000 1.00000 0 0 0
11917.00 01957 0058 157983 -4000842.05396 1.00000 1.00000 0 0 0
11923.00 01958 0057 157976 -3999948.07219 1.00000 1.00000 0 0 0
11930.00 01959 0057 157784 -3998165.47311 1.00000 1.00000 0 0 0
11936.00 01960 0058 157834 -3997834.25412 1.00000 1.00000 0 0 0
11942.00 01961 0057 157872 -3998493.93813 1.00000 1.00000 0 0 0
11948.00 01962 0056 158173 -3999156.70742 1.00000 1.00000 0 0 0
11954.00 01963 0056 158146 -3999647.09759 1.00000 1.00000 0 0 0
11960.00 01964 0057 158185 -3999684.57440 1.00000 1.00000 0 0 0
11966.00 01965 0056 158158 -4000718.93631 1.00000 1.00000 0 0 0
11973.00 01966 0056 158517 -4002573.86587 1.00000 1.00000 0 0 0
11979.00 01967 0056 158221 -4000179.44401 1.00000 1.00000 0 0 0
